序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1261,B16-X30,43.32,0.0105,2,2,2
1262,B16-X30,43.33,0.0314,2,2,2
1263,B16-X30,43.3,0.078,2,2,2
1264,B16-X30,43.27,0.0313,2,2,2
1265,B16-X30,43.24,0.153,2,2,2
1266,B16-X30,43.29,0.102,2,2,2
1267,B16-X30,43.36,0.157,2,2,2
1268,B16-X30,43.42,0.321,2,2,2
1269,B16-X30,43.72,0.311,2,2,2
1270,B16-X30,44.01,0.312,2,2,2
1271,B16-X30,44.3,3.02,2,2,2
1272,B16-X30,42.1,0.152,2,2,2
1273,B16-X30,41.97,0.238,2,2,2
1274,B16-X30,41.75,0.153,2,2,2
1275,B16-X30,41.62,0.304,2,2,2
1276,B16-X30,41.41,0.392,2,2,2
1277,B16-X30,41.23,0.416,2,2,2
1278,B16-X30,41.01,1.88,2,2,2
1279,B16-X30,42.57,1.84,2,2,2
1280,B16-X30,43.99,0.281,2,2,2
1281,B16-X30,43.82,0.343,2,2,2
1282,B16-X30,43.64,0.128,2,2,2
1283,B16-X30,43.54,0.168,2,2,2
1284,B16-X30,43.46,0.155,2,2,2
1285,B16-X30,43.33,0.239,2,2,2
1286,B16-X30,43.56,0.231,2,2,2
1287,B16-X30,43.77,0.0719,2,2,2
1288,B16-X30,43.77,0.271,2,2,2
1289,B16-X30,44.02,0.328,2,2,2
1290,B16-X30,44.3,2.18,2,2,2
1291,B16-X30,42.21,2.11,2,2,2
1292,B16-X30,40.12,0.764,2,2,2
1293,B16-X30,40.85,0.861,2,2,2
1294,B16-X30,41.66,0.215,2,2,2
1295,B16-X30,41.71,0.145,2,2,2
1296,B16-X30,41.75,0.462,2,2,2
1297,B16-X30,42.1,0.118,2,2,2
1298,B16-X30,42.01,1.23,2,2,2
1299,B16-X30,43.14,1.36,2,2,2
1300,B16-X30,44.38,0.478,2,2,2
1301,B16-X30,44.82,1.33,2,2,2
1302,B16-X30,43.81,1.01,2,2,2
1303,B16-X30,43.73,0.987,2,2,2
1304,B16-X30,43.16,2.12,2,2,2
1305,B16-X30,41.31,0.987,2,2,2
1306,B16-X30,42.25,0.999,2,2,2
1307,B16-X30,43.2,1.15,2,2,2
1308,B16-X30,44.3,3.84,2,2,2
1309,B16-X30,40.78,0.833,2,2,2
1310,B16-X30,41.57,1.2,2,2,2
1311,B16-X30,42.69,1.29,2,2,2
1312,B16-X30,43.86,0.373,2,2,2
1313,B16-X30,44.15,0.807,2,2,2
1314,B16-X30,43.46,0.722,2,2,2
1315,B16-X30,44.12,0.294,2,2,2
1316,B16-X30,44.17,0.506,2,2,2
1317,B16-X30,43.73,0.332,2,2,2
1318,B16-X30,43.42,0.372,2,2,2
1319,B16-X30,43.07,0.244,2,2,2
1320,B16-X30,43.26,0.298,2,2,2
1321,B16-X30,43.51,0.413,2,2,2
1322,B16-X30,43.12,0.777,2,2,2
1323,B16-X30,42.71,0.26,2,2,2
1324,B16-X30,42.47,0.259,2,2,2
1325,B16-X30,42.23,0.25,2,2,2
1326,B16-X30,42.46,0.199,2,2,2
1327,B16-X30,42.28,0.321,2,2,2
1328,B16-X30,41.98,0.25,2,2,2
1329,B16-X30,41.75,0.153,2,2,2
1330,B16-X30,41.81,0.101,2,2,2
1331,B16-X30,41.88,0.779,2,2,2
1332,B16-X30,41.13,0.879,2,2,2
1333,B16-X30,40.7,0.801,3,3,3
1334,B16-X30,40.08,1.05,3,3,3
1335,B16-X30,39.16,1.02,3,3,3
1336,B16-X30,38.28,1.31,3,3,3
1337,B16-X30,37.02,1.41,3,3,3
1338,B16-X30,35.68,1.56,3,3,3
1339,B16-X30,34.19,0.273,3,3,3
1340,B16-X30,34.24,0.269,3,3,3
1341,B16-X30,34.32,0.42,3,3,3
1342,B16-X30,34.72,0.679,3,3,3
1343,B16-X30,35.36,0.592,3,3,3
1344,B16-X30,35.9,0.484,3,3,3
1345,B16-X30,36.36,0.551,3,3,3
1346,B16-X30,36.83,0.572,3,3,3
1347,B16-X30,37.13,0.0,3,3,3
1348,B16-X30,37.13,0.0,3,3,3
