序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
237,B16-X13,10.11,1.37,3,3,3
238,B16-X13,9.23,1.87,3,3,3
239,B16-X13,8.96,0.389,3,3,3
240,B16-X13,8.71,0.536,3,3,3
241,B16-X13,8.53,0.34,3,3,3
242,B16-X13,8.66,0.348,3,3,3
243,B16-X13,8.67,0.36,3,3,3
244,B16-X13,8.79,0.811,3,3,3
245,B16-X13,8.62,0.964,3,3,3
246,B16-X13,8.44,0.14,3,3,3
247,B16-X13,8.32,0.114,3,3,3
248,B16-X13,8.22,0.54,3,3,3
249,B16-X13,8.16,0.536,3,3,3
250,B16-X13,8.09,0.867,3,3,3
251,B16-X13,8.39,0.676,3,3,3
252,B16-X13,8.79,0.517,3,3,3
253,B16-X13,8.85,0.36,3,3,3
254,B16-X13,8.91,0.361,3,3,3
255,B16-X13,8.96,0.37,3,3,3
256,B16-X13,9.31,0.503,3,3,3
257,B16-X13,9.79,0.429,3,3,3
258,B16-X13,10.2,0.355,3,3,3
259,B16-X13,10.53,0.185,3,3,3
260,B16-X13,10.67,0.113,3,3,3
261,B16-X13,10.75,0.523,3,3,3
262,B16-X13,11.22,0.403,3,3,3
263,B16-X13,11.54,0.411,3,3,3
264,B16-X13,11.82,0.285,3,3,3
265,B16-X13,11.98,0.0,3,3,3
266,B16-X13,11.98,0.0,3,3,3
