序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
6947,BX434,35.6,0.715,2,2,2
6948,BX434,35.35,0.705,2,2,2
6949,BX434,35.11,0.491,2,2,2
6950,BX434,34.69,0.493,2,2,2
6951,BX434,34.26,0.487,2,2,2
6952,BX434,33.84,1.21,2,2,2
6953,BX434,32.74,2.09,2,2,2
6954,BX434,33.97,2.22,2,2,2
6955,BX434,31.86,1.08,2,3,2
6956,BX434,32.85,1.07,2,2,2
6957,BX434,33.3,1.06,2,2,2
6958,BX434,33.84,0.899,2,2,2
6959,BX434,33.04,0.898,2,2,2
6960,BX434,32.25,0.887,2,2,2
6961,BX434,31.46,0.83,2,2,2
6962,BX434,30.7,0.85,2,3,2
6963,BX434,29.93,1.48,2,3,2
6964,BX434,28.52,0.813,2,3,2
6965,BX434,29.25,0.806,2,2,2
6966,BX434,29.97,0.888,2,2,2
6967,BX434,29.36,0.882,2,2,2
6968,BX434,29.0,0.0,2,3,2
6969,BX434,29.0,0.0,2,2,2
