序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
121,B16-X1,17.71,0.973,2,2,2
122,B16-X1,18.06,0.696,2,2,2
123,B16-X1,17.45,0.591,2,2,2
124,B16-X1,17.75,0.58,2,2,2
125,B16-X1,17.97,0.411,2,2,2
126,B16-X1,18.33,0.362,2,2,2
127,B16-X1,18.5,0.284,2,2,2
128,B16-X1,18.72,0.282,2,2,2
129,B16-X1,18.55,0.0,2,2,2
130,B16-X1,18.55,0.0,2,2,2
131,B16-X1,18.55,0.0,2,2,2
