序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
620,B16-X20,45.44,0.761,2,2,2
621,B16-X20,46.17,0.753,2,2,2
622,B16-X20,46.89,1.1,2,2,2
623,B16-X20,46.29,1.86,2,2,2
624,B16-X20,44.82,0.807,2,2,2
625,B16-X20,45.58,0.789,2,2,2
626,B16-X20,46.32,1.35,2,2,2
627,B16-X20,45.07,1.84,2,2,2
628,B16-X20,44.21,0.518,2,2,2
629,B16-X20,44.56,2.52,2,2,2
630,B16-X20,44.17,0.78,2,2,2
631,B16-X20,43.76,0.615,2,2,2
632,B16-X20,43.24,0.78,2,2,2
633,B16-X20,42.67,0.809,2,2,2
634,B16-X20,42.19,3.81,2,2,2
635,B16-X20,45.75,0.728,2,2,2
636,B16-X20,45.48,0.323,2,2,2
637,B16-X20,45.18,0.946,2,2,2
638,B16-X20,45.74,2.04,2,2,2
639,B16-X20,47.75,0.648,2,2,2
640,B16-X20,48.38,0.589,2,2,2
641,B16-X20,48.47,0.327,2,2,2
642,B16-X20,48.56,0.183,2,2,2
643,B16-X20,48.65,0.625,2,2,2
644,B16-X20,48.65,0.601,2,2,2
645,B16-X20,48.12,0.251,2,2,2
646,B16-X20,48.03,1.55,2,2,2
647,B16-X20,48.82,2.47,2,2,2
648,B16-X20,46.45,0.733,2,2,2
649,B16-X20,45.75,0.202,2,2,2
650,B16-X20,45.57,0.553,2,2,2
651,B16-X20,45.06,0.584,2,2,2
652,B16-X20,44.52,0.68,2,2,2
653,B16-X20,44.08,0.136,2,2,2
654,B16-X20,43.95,0.686,2,2,2
655,B16-X20,43.33,1.01,2,2,2
656,B16-X20,42.37,0.885,2,2,2
657,B16-X20,41.53,1.11,2,2,2
658,B16-X20,40.46,1.09,2,2,2
659,B16-X20,39.42,0.147,2,2,2
660,B16-X20,39.36,0.152,2,2,2
661,B16-X20,39.29,0.312,2,2,2
662,B16-X20,39.59,0.428,2,2,2
663,B16-X20,39.95,0.142,2,2,2
664,B16-X20,39.96,0.141,2,2,2
665,B16-X20,39.99,0.617,2,2,2
666,B16-X20,40.52,0.569,2,2,2
667,B16-X20,41.03,0.532,2,2,2
668,B16-X20,41.52,0.534,2,2,2
669,B16-X20,41.96,0.0,2,2,2
670,B16-X20,41.96,0.0,2,2,2
