序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
5972,Z80-X6,30.1,0.223,3,3,3
5973,Z80-X6,29.89,0.213,3,3,3
5974,Z80-X6,29.71,0.231,3,3,3
5975,Z80-X6,29.51,0.632,3,3,3
5976,Z80-X6,28.9,0.733,3,3,3
5977,Z80-X6,28.2,0.757,3,3,3
5978,Z80-X6,27.47,0.899,3,3,3
5979,Z80-X6,26.62,0.896,3,3,3
5980,Z80-X6,25.77,0.896,3,3,3
5981,Z80-X6,24.92,0.644,3,3,3
5982,Z80-X6,24.3,0.417,3,3,3
5983,Z80-X6,23.9,0.251,3,3,3
5984,Z80-X6,23.69,0.692,3,3,3
5985,Z80-X6,23.04,0.402,3,3,3
5986,Z80-X6,22.66,0.443,3,3,3
5987,Z80-X6,22.24,0.231,3,3,3
5988,Z80-X6,22.03,0.211,3,3,3
5989,Z80-X6,21.84,0.321,3,3,3
5990,Z80-X6,21.53,0.55,3,3,3
5991,Z80-X6,21.01,1.62,3,3,3
5992,Z80-X6,19.45,0.556,3,3,3
5993,Z80-X6,18.93,0.629,3,3,3
5994,Z80-X6,18.33,0.773,3,3,3
5995,Z80-X6,17.61,0.841,3,3,3
5996,Z80-X6,17.3,0.754,3,3,3
5997,Z80-X6,16.89,0.769,3,3,3
5998,Z80-X6,16.17,0.701,3,3,3
5999,Z80-X6,15.5,0.547,3,3,3
6000,Z80-X6,15.3,0.474,3,3,3
6001,Z80-X6,15.0,0.474,3,3,3
