序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
2155,B16-X5,34.79,0.375,2,2,2
2156,B16-X5,35.01,0.603,2,2,2
2157,B16-X5,35.51,1.04,2,2,2
2158,B16-X5,35.6,0.536,2,2,2
2159,B16-X5,35.38,1.97,2,2,2
2160,B16-X5,35.01,0.825,2,2,2
2161,B16-X5,34.63,1.06,2,2,2
2162,B16-X5,33.62,1.17,2,2,2
2163,B16-X5,32.56,1.37,2,2,2
2164,B16-X5,31.51,1.14,2,3,2
2165,B16-X5,32.39,1.05,2,2,2
2166,B16-X5,33.19,1.19,2,2,2
2167,B16-X5,32.52,0.894,2,2,2
2168,B16-X5,31.68,2.34,2,3,2
2169,B16-X5,33.93,1.69,2,2,2
2170,B16-X5,32.34,0.824,2,2,2
2171,B16-X5,33.13,0.0768,2,2,2
2172,B16-X5,33.18,2.25,2,2,2
2173,B16-X5,31.15,2.37,2,3,2
2174,B16-X5,33.38,1.67,2,2,2
2175,B16-X5,34.93,0.797,2,2,2
2176,B16-X5,34.32,1.31,2,2,2
2177,B16-X5,34.5,1.06,2,2,2
2178,B16-X5,34.5,1.02,2,2,2
2179,B16-X5,34.98,0.459,2,2,2
2180,B16-X5,35.42,0.436,2,2,2
2181,B16-X5,35.77,0.736,2,2,2
2182,B16-X5,35.16,0.427,2,2,2
2183,B16-X5,35.38,0.839,2,2,2
2184,B16-X5,36.15,0.55,2,2,2
2185,B16-X5,36.21,0.535,2,2,2
2186,B16-X5,36.63,1.15,2,2,2
2187,B16-X5,37.25,0.747,2,2,2
2188,B16-X5,37.96,0.586,2,2,2
2189,B16-X5,38.38,0.586,2,2,2
2190,B16-X5,38.85,0.41,2,2,2
2191,B16-X5,39.08,0.0,2,2,2
2192,B16-X5,39.08,0.0,2,2,2
