序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1611,B16-X35,49.75,0.148,2,2,2
1612,B16-X35,49.63,0.224,2,2,2
1613,B16-X35,49.48,0.0956,2,2,2
1614,B16-X35,49.53,0.115,2,2,2
1615,B16-X35,49.61,0.296,2,2,2
1616,B16-X35,49.37,0.298,2,2,2
1617,B16-X35,49.13,0.0104,2,2,2
1618,B16-X35,49.12,0.0793,2,2,2
1619,B16-X35,49.13,0.255,2,2,2
1620,B16-X35,49.32,0.23,2,2,2
1621,B16-X35,49.48,0.547,2,2,2
1622,B16-X35,49.11,0.49,2,2,2
1623,B16-X35,49.03,0.545,2,2,2
1624,B16-X35,48.56,0.329,2,2,2
1625,B16-X35,48.78,0.377,2,2,2
1626,B16-X35,49.11,0.351,2,2,2
1627,B16-X35,49.36,0.448,2,2,2
1628,B16-X35,49.59,0.0,2,2,2
1629,B16-X35,49.59,0.0,2,2,2
