序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
4354,B64-X67,40.3,1.05,2,2,2
4355,B64-X67,41.3,1.36,2,2,2
4356,B64-X67,42.6,0.726,2,2,2
4357,B64-X67,43.3,0.482,2,2,2
4358,B64-X67,43.6,1.78,2,2,2
4359,B64-X67,44.3,0.522,2,2,2
4360,B64-X67,44.2,1.05,2,2,2
4361,B64-X67,43.2,1.15,2,2,2
4362,B64-X67,42.1,0.42,2,2,2
4363,B64-X67,41.7,0.632,2,2,2
4364,B64-X67,41.1,0.252,2,2,2
4365,B64-X67,40.9,0.898,2,2,2
4366,B64-X67,40.9,0.901,2,2,2
4367,B64-X67,40.8,0.399,2,2,2
4368,B64-X67,40.6,0.124,2,2,2
4369,B64-X67,40.5,0.668,2,2,2
4370,B64-X67,41.0,0.829,2,2,2
4371,B64-X67,41.8,1.06,2,2,2
4372,B64-X67,42.6,0.843,2,2,2
4373,B64-X67,42.9,2.62,2,2,2
4374,B64-X67,41.1,1.28,2,2,2
4375,B64-X67,42.3,0.586,2,2,2
4376,B64-X67,42.0,0.811,2,2,2
4377,B64-X67,41.3,0.101,2,2,2
4378,B64-X67,41.4,0.916,2,2,2
4379,B64-X67,40.9,0.125,2,2,2
4380,B64-X67,40.8,0.0,2,2,2
4381,B64-X67,40.8,0.542,2,2,2
4382,B64-X67,40.3,1.49,2,2,2
4383,B64-X67,41.7,0.504,2,2,2
4384,B64-X67,41.3,1.05,2,2,2
4385,B64-X67,42.3,0.382,2,2,2
4386,B64-X67,42.6,0.893,2,2,2
4387,B64-X67,43.0,0.221,2,2,2
4388,B64-X67,43.2,0.214,2,2,2
4389,B64-X67,43.2,0.676,2,2,2
4390,B64-X67,43.0,0.316,2,2,2
4391,B64-X67,42.7,0.703,2,2,2
4392,B64-X67,42.4,0.866,2,2,2
4393,B64-X67,41.6,0.909,2,2,2
4394,B64-X67,42.4,0.425,2,2,2
4395,B64-X67,42.0,0.424,2,2,2
4396,B64-X67,41.6,0.938,2,2,2
4397,B64-X67,41.0,0.293,2,2,2
4398,B64-X67,40.9,0.419,2,2,2
4399,B64-X67,40.6,0.315,2,2,2
4400,B64-X67,40.3,0.21,2,2,2
4401,B64-X67,40.5,0.346,2,2,2
4402,B64-X67,40.7,0.313,2,2,2
4403,B64-X67,41.0,0.418,2,2,2
4404,B64-X67,41.3,0.104,2,2,2
4405,B64-X67,41.4,0.209,2,2,2
4406,B64-X67,41.5,0.0,2,2,2
4407,B64-X67,41.5,0.0,2,2,2
