序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
5474,Z80-X10,23.2,2.96,1,1,1
5475,Z80-X10,24.61,0.324,1,1,1
5476,Z80-X10,24.92,1.18,1,1,1
5477,Z80-X10,25.88,0.153,1,1,1
5478,Z80-X10,26.02,0.235,1,1,1
5479,Z80-X10,26.2,1.79,1,1,1
5480,Z80-X10,27.86,0.369,1,1,1
5481,Z80-X10,28.2,0.479,2,1,1
5482,Z80-X10,28.65,0.485,2,1,1
5483,Z80-X10,29.09,0.264,2,1,1
5484,Z80-X10,29.32,0.391,2,1,1
5485,Z80-X10,29.69,0.605,2,1,1
5486,Z80-X10,29.89,0.372,2,2,2
5487,Z80-X10,30.23,0.575,2,2,2
5488,Z80-X10,30.76,0.422,2,2,2
5489,Z80-X10,31.16,0.137,2,2,2
5490,Z80-X10,31.04,0.282,2,2,2
5491,Z80-X10,31.12,0.0552,2,2,2
5492,Z80-X10,31.11,0.758,2,2,2
5493,Z80-X10,31.84,0.771,2,2,2
5494,Z80-X10,32.53,0.433,2,2,2
5495,Z80-X10,32.93,0.228,2,2,2
5496,Z80-X10,33.14,0.721,2,2,2
5497,Z80-X10,33.21,0.383,2,2,2
5498,Z80-X10,33.56,0.609,2,2,2
5499,Z80-X10,34.12,0.314,2,2,2
5500,Z80-X10,34.32,0.473,2,2,2
5501,Z80-X10,34.52,0.291,2,2,2
5502,Z80-X10,34.79,0.301,2,2,2
5503,Z80-X10,35.02,0.86,2,2,2
5504,Z80-X10,35.46,0.7,2,2,2
5505,Z80-X10,35.99,0.918,2,2,2
5506,Z80-X10,36.02,3.99,2,2,2
5507,Z80-X10,34.82,0.357,2,2,2
5508,Z80-X10,35.07,0.2,2,2,2
5509,Z80-X10,34.89,0.631,2,2,2
5510,Z80-X10,34.8,0.783,2,2,2
5511,Z80-X10,34.3,0.217,2,2,2
5512,Z80-X10,34.5,0.394,2,2,2
5513,Z80-X10,34.25,0.435,2,2,2
5514,Z80-X10,33.85,1.69,2,2,2
5515,Z80-X10,32.41,0.97,2,3,3
5516,Z80-X10,31.51,1.15,2,3,3
5517,Z80-X10,30.42,1.32,2,3,3
5518,Z80-X10,31.67,1.7,2,3,3
5519,Z80-X10,32.7,0.452,2,3,3
5520,Z80-X10,32.61,0.593,2,3,3
5521,Z80-X10,32.41,2.92,2,3,3
5522,Z80-X10,35.11,0.329,2,3,3
5523,Z80-X10,34.82,0.528,2,2,3
5524,Z80-X10,34.32,0.78,2,3,3
5525,Z80-X10,33.66,2.72,2,3,3
5526,Z80-X10,31.22,0.471,3,3,3
5527,Z80-X10,31.4,0.631,3,3,3
5528,Z80-X10,31.0,0.846,3,3,3
5529,Z80-X10,31.22,0.0208,3,3,3
5530,Z80-X10,31.2,0.936,3,3,3
5531,Z80-X10,31.06,0.268,3,3,3
5532,Z80-X10,30.91,3.6,3,3,3
5533,Z80-X10,27.51,1.07,3,3,3
5534,Z80-X10,27.33,4.37,3,3,3
5535,Z80-X10,23.33,3.84,3,3,3
5536,Z80-X10,19.7,3.59,3,3,3
5537,Z80-X10,16.48,1.54,3,3,3
5538,Z80-X10,15.02,0.867,3,3,3
5539,Z80-X10,14.24,1.08,3,3,3
5540,Z80-X10,13.22,1.01,3,3,3
5541,Z80-X10,12.26,1.24,3,3,3
5542,Z80-X10,11.51,1.23,3,3,3
5543,Z80-X10,11.08,0.71,3,3,3
5544,Z80-X10,10.46,0.792,3,3,3
5545,Z80-X10,9.72,1.12,3,3,3
5546,Z80-X10,9.5,0.0506,3,3,3
5547,Z80-X10,9.5,0.0506,3,3,3
