序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1142,B16-X27,46.49,1.84,2,2,2
1143,B16-X27,44.79,0.601,2,2,2
1144,B16-X27,44.92,0.709,2,2,2
1145,B16-X27,45.17,0.296,2,2,2
1146,B16-X27,45.2,0.221,2,2,2
1147,B16-X27,45.21,0.617,2,2,2
1148,B16-X27,45.76,0.646,2,2,2
1149,B16-X27,46.31,1.31,2,2,2
1150,B16-X27,45.81,1.63,2,2,2
1151,B16-X27,44.38,0.308,2,2,2
1152,B16-X27,44.48,0.371,2,2,2
1153,B16-X27,44.55,0.0894,2,2,2
1154,B16-X27,44.5,0.144,2,2,2
1155,B16-X27,44.38,0.852,2,2,2
1156,B16-X27,45.19,0.844,2,2,2
1157,B16-X27,46.0,0.201,2,2,2
1158,B16-X27,46.18,0.3,2,2,2
1159,B16-X27,46.43,0.475,2,2,2
1160,B16-X27,46.71,1.16,2,2,2
1161,B16-X27,46.23,0.794,2,2,2
1162,B16-X27,45.74,0.431,2,2,2
1163,B16-X27,46.13,0.639,2,2,2
1164,B16-X27,46.62,0.458,2,2,2
1165,B16-X27,46.66,0.474,2,2,2
1166,B16-X27,46.75,2.59,2,2,2
1167,B16-X27,44.38,1.06,2,2,2
1168,B16-X27,45.39,0.507,2,2,2
1169,B16-X27,45.87,0.817,2,2,2
1170,B16-X27,46.57,2.87,2,2,2
1171,B16-X27,43.98,0.829,2,2,2
1172,B16-X27,44.73,0.456,2,2,2
1173,B16-X27,45.16,0.51,2,2,2
1174,B16-X27,45.65,0.482,2,2,2
1175,B16-X27,46.09,0.655,2,2,2
1176,B16-X27,46.68,0.776,2,2,2
1177,B16-X27,47.37,1.97,2,2,2
1178,B16-X27,45.65,0.32,2,2,2
1179,B16-X27,45.43,0.448,2,2,2
1180,B16-X27,45.39,0.223,2,2,2
1181,B16-X27,45.39,0.761,2,2,2
1182,B16-X27,45.21,0.607,2,2,2
1183,B16-X27,45.61,0.33,2,2,2
1184,B16-X27,45.92,0.463,2,2,2
1185,B16-X27,46.31,1.65,2,2,2
1186,B16-X27,45.08,0.324,2,2,2
1187,B16-X27,45.21,0.832,2,2,2
1188,B16-X27,44.73,0.307,2,2,2
1189,B16-X27,44.99,0.372,2,2,2
1190,B16-X27,45.04,0.283,2,2,2
1191,B16-X27,45.21,2.27,2,2,2
1192,B16-X27,43.81,0.62,2,2,2
1193,B16-X27,43.59,0.371,2,2,2
1194,B16-X27,43.5,0.172,2,2,2
1195,B16-X27,43.59,0.11,2,2,2
1196,B16-X27,43.67,0.152,2,2,2
1197,B16-X27,43.72,0.438,2,2,2
1198,B16-X27,43.76,2.33,2,2,2
1199,B16-X27,45.78,0.675,2,2,2
1200,B16-X27,45.17,0.835,2,2,2
1201,B16-X27,44.99,2.42,2,2,2
1202,B16-X27,47.32,1.56,2,2,2
1203,B16-X27,46.98,1.14,2,2,2
1204,B16-X27,45.95,1.12,2,2,2
1205,B16-X27,44.96,1.27,2,2,2
1206,B16-X27,44.03,1.32,2,2,2
1207,B16-X27,43.01,0.736,2,2,2
1208,B16-X27,43.46,0.152,2,2,2
1209,B16-X27,43.51,0.68,2,2,2
1210,B16-X27,44.15,0.564,2,2,2
1211,B16-X27,44.69,0.288,2,2,2
1212,B16-X27,44.78,0.29,2,2,2
1213,B16-X27,44.87,0.291,2,2,2
1214,B16-X27,45.11,0.247,2,2,2
1215,B16-X27,45.3,0.308,2,2,2
1216,B16-X27,45.52,0.0,2,2,2
1217,B16-X27,45.52,0.0,2,2,2
