序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
7037,BX454,31.2,1.16,1,1,1
7038,BX454,31.0,0.318,2,1,1
7039,BX454,31.3,0.24,2,2,2
7040,BX454,31.2,0.202,2,2,2
7041,BX454,31.3,0.816,2,2,2
7042,BX454,31.4,0.471,2,2,2
7043,BX454,31.0,1.03,2,2,2
7044,BX454,30.2,0.845,2,2,2
7045,BX454,29.5,2.15,2,2,2
7046,BX454,30.9,1.59,2,2,2
7047,BX454,31.6,0.723,2,2,2
7048,BX454,31.5,0.775,2,2,2
7049,BX454,31.1,0.733,2,2,2
7050,BX454,30.9,0.572,2,2,2
7051,BX454,30.6,0.642,2,2,2
7052,BX454,31.1,1.63,2,2,2
7053,BX454,31.8,0.549,2,2,2
7054,BX454,32.3,0.385,2,2,2
7055,BX454,32.0,0.196,2,2,2
7056,BX454,31.9,0.594,2,2,2
7057,BX454,32.4,0.459,2,2,2
7058,BX454,32.1,1.51,2,2,2
7059,BX454,30.7,0.519,2,2,2
7060,BX454,30.3,0.937,2,2,2
7061,BX454,31.1,0.162,2,2,2
7062,BX454,31.1,0.664,2,2,2
7063,BX454,31.0,0.815,2,2,2
7064,BX454,30.6,1.09,2,2,2
7065,BX454,29.9,0.548,2,2,2
7066,BX454,30.4,1.21,2,2,2
7067,BX454,30.1,1.03,2,2,2
7068,BX454,29.7,0.229,2,2,2
7069,BX454,29.6,0.628,2,2,2
7070,BX454,29.1,0.204,2,2,2
7071,BX454,29.1,0.947,2,2,2
7072,BX454,28.2,0.693,2,2,2
7073,BX454,28.2,0.115,2,2,2
7074,BX454,28.3,0.737,2,2,2
7075,BX454,27.6,0.598,2,2,2
7076,BX454,27.1,1.11,2,2,2
7077,BX454,27.0,0.636,2,2,2
7078,BX454,26.6,1.14,2,2,2
7079,BX454,27.2,0.707,2,2,2
7080,BX454,26.6,2.11,2,2,2
7081,BX454,28.5,2.24,2,2,2
7082,BX454,30.6,0.423,2,2,2
7083,BX454,30.4,0.627,2,2,2
7084,BX454,30.0,0.217,2,2,2
7085,BX454,29.8,0.563,2,2,2
7086,BX454,29.3,0.369,2,2,2
7087,BX454,29.1,0.306,2,2,2
7088,BX454,29.1,1.02,2,2,2
7089,BX454,28.4,0.364,2,2,2
7090,BX454,28.6,1.95,2,2,2
7091,BX454,29.7,0.78,2,2,2
7092,BX454,29.0,0.485,2,2,2
7093,BX454,28.6,0.73,2,2,2
7094,BX454,28.0,0.439,2,2,2
7095,BX454,28.4,1.87,2,2,2
7096,BX454,30.1,1.06,2,2,2
7097,BX454,29.1,0.458,2,2,2
7098,BX454,29.1,1.77,2,2,2
7099,BX454,30.8,0.908,2,2,2
7100,BX454,30.1,1.22,2,2,2
7101,BX454,29.3,1.5,2,2,2
7102,BX454,28.6,2.52,2,2,2
7103,BX454,29.8,1.32,2,2,2
7104,BX454,28.6,1.04,2,2,2
7105,BX454,28.26,1.05,2,3,2
7106,BX454,27.6,1.26,2,3,2
7107,BX454,28.8,1.47,2,3,2
7108,BX454,27.4,0.534,2,3,2
7109,BX454,27.1,2.37,2,3,2
7110,BX454,29.3,1.02,2,2,2
7111,BX454,28.6,1.36,2,2,2
7112,BX454,27.3,0.737,2,3,2
7113,BX454,28.0,1.32,2,2,2
7114,BX454,29.0,0.67,2,2,2
7115,BX454,29.5,1.14,2,2,2
7116,BX454,29.6,0.523,2,2,2
7117,BX454,30.1,0.84,2,2,2
7118,BX454,30.9,1.19,2,2,2
7119,BX454,32.0,2.48,2,3,2
7120,BX454,29.7,0.887,2,3,2
7121,BX454,28.9,1.07,2,3,2
7122,BX454,29.9,0.43,2,3,2
7123,BX454,29.99,0.451,2,2,2
7124,BX454,30.0,0.993,2,2,2
7125,BX454,30.7,0.865,2,2,2
7126,BX454,31.04,0.873,2,2,2
7127,BX454,31.2,1.14,2,2,2
7128,BX454,31.9,1.14,2,2,2
