序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
434,B16-X15,36.36,0.371,2,2,2
435,B16-X15,36.39,0.57,2,2,2
436,B16-X15,36.12,0.551,2,2,2
437,B16-X15,35.73,0.183,2,2,2
438,B16-X15,35.6,0.191,2,2,2
439,B16-X15,35.46,1.53,2,2,2
440,B16-X15,36.47,0.262,2,2,2
441,B16-X15,36.69,0.78,2,2,2
442,B16-X15,36.47,0.648,2,2,2
443,B16-X15,35.96,0.675,2,2,2
444,B16-X15,35.42,3.02,2,2,2
445,B16-X15,36.47,0.0419,2,2,2
446,B16-X15,36.43,0.0745,2,2,2
447,B16-X15,36.39,0.447,2,2,2
448,B16-X15,36.0,0.419,2,2,2
449,B16-X15,35.64,0.675,2,2,2
450,B16-X15,35.71,0.065,2,2,2
451,B16-X15,35.73,0.445,2,2,2
452,B16-X15,35.32,0.783,2,2,2
453,B16-X15,36.07,1.26,2,2,2
454,B16-X15,37.27,0.201,2,2,2
455,B16-X15,37.12,0.0964,2,2,2
456,B16-X15,37.05,0.806,2,2,2
457,B16-X15,36.65,0.438,2,2,2
458,B16-X15,36.43,0.586,2,2,2
459,B16-X15,36.98,0.666,2,2,2
460,B16-X15,37.57,0.369,2,2,2
461,B16-X15,37.75,0.27,2,2,2
462,B16-X15,37.49,0.518,2,2,2
463,B16-X15,37.97,0.594,2,2,2
464,B16-X15,38.1,0.344,2,2,2
465,B16-X15,38.32,0.319,2,2,2
466,B16-X15,38.5,0.641,2,2,2
467,B16-X15,38.14,1.36,2,2,2
468,B16-X15,37.97,0.147,2,2,2
469,B16-X15,37.83,0.188,2,2,2
470,B16-X15,37.66,0.179,2,2,2
471,B16-X15,37.82,0.236,2,2,2
472,B16-X15,38.01,0.495,2,2,2
473,B16-X15,38.48,0.299,2,2,2
474,B16-X15,38.76,2.02,2,2,2
475,B16-X15,39.2,0.359,2,2,2
476,B16-X15,39.52,0.31,2,2,2
477,B16-X15,39.81,0.791,2,2,2
478,B16-X15,40.21,1.01,2,2,2
479,B16-X15,39.24,0.815,2,2,2
480,B16-X15,38.46,0.788,2,2,2
481,B16-X15,37.71,1.09,2,2,2
482,B16-X15,38.06,0.922,2,2,2
483,B16-X15,37.23,0.777,2,2,2
484,B16-X15,36.58,0.637,2,2,2
485,B16-X15,36.05,3.08,2,2,2
486,B16-X15,38.97,3.12,2,2,2
487,B16-X15,41.96,0.106,2,2,2
488,B16-X15,41.95,0.224,2,2,2
489,B16-X15,41.9,0.492,2,2,2
490,B16-X15,41.95,0.279,2,2,2
491,B16-X15,41.94,0.351,2,2,2
492,B16-X15,41.96,0.0816,2,2,2
493,B16-X15,42.0,0.105,2,2,2
494,B16-X15,42.1,0.278,2,2,2
495,B16-X15,41.87,0.326,2,2,2
496,B16-X15,41.63,0.67,2,2,2
497,B16-X15,41.0,0.268,2,2,2
498,B16-X15,40.78,0.407,2,2,2
499,B16-X15,40.39,0.457,2,2,2
500,B16-X15,39.95,0.763,2,2,2
501,B16-X15,39.23,0.735,2,3,3
502,B16-X15,38.54,1.49,2,3,3
503,B16-X15,37.25,1.59,3,3,3
504,B16-X15,35.82,1.71,3,3,3
505,B16-X15,37.0,1.51,3,3,3
506,B16-X15,37.71,1.48,3,3,3
507,B16-X15,36.34,1.98,3,3,3
508,B16-X15,34.46,2.03,3,3,3
509,B16-X15,32.52,2.32,3,3,3
510,B16-X15,30.32,1.53,3,3,3
511,B16-X15,31.73,2.4,3,3,3
512,B16-X15,34.01,0.386,3,3,3
513,B16-X15,33.64,0.443,3,3,3
514,B16-X15,33.22,0.645,3,3,3
515,B16-X15,33.83,0.62,3,3,3
516,B16-X15,34.41,0.126,3,3,3
517,B16-X15,34.45,0.695,3,3,3
518,B16-X15,35.02,0.432,3,3,3
519,B16-X15,35.43,0.467,3,3,3
520,B16-X15,35.86,0.384,3,3,3
521,B16-X15,36.21,0.476,3,3,3
522,B16-X15,35.86,0.636,3,3,3
523,B16-X15,36.47,0.647,3,3,3
524,B16-X15,36.65,0.75,3,3,3
525,B16-X15,37.28,0.79,3,3,3
526,B16-X15,37.33,1.32,3,3,3
527,B16-X15,38.58,1.23,3,3,3
528,B16-X15,39.76,3.37,3,3,3
529,B16-X15,36.82,0.997,3,3,3
530,B16-X15,35.88,0.125,3,3,3
531,B16-X15,36.0,0.0,3,3,3
532,B16-X15,36.0,0.0,3,3,3
