序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
1736,B16-X36,43.11,0.0,2,2,2
1737,B16-X36,43.11,0.234,2,2,2
1738,B16-X36,42.93,0.588,2,2,2
1739,B16-X36,42.54,0.147,2,2,2
1740,B16-X36,42.5,0.24,2,2,2
1741,B16-X36,42.72,0.229,2,2,2
1742,B16-X36,42.93,0.501,2,2,2
1743,B16-X36,42.85,0.227,2,2,2
1744,B16-X36,42.93,0.429,2,2,2
1745,B16-X36,43.24,2.29,2,2,2
1746,B16-X36,41.84,0.4,3,3,2
1747,B16-X36,41.46,0.3,3,3,2
1748,B16-X36,41.18,0.521,3,2,2
1749,B16-X36,40.87,0.556,3,2,2
1750,B16-X36,40.34,0.81,3,3,3
1751,B16-X36,39.63,0.742,3,3,3
1752,B16-X36,38.94,1.39,3,3,3
1753,B16-X36,37.61,1.27,3,3,3
1754,B16-X36,36.43,0.912,3,3,3
1755,B16-X36,35.59,0.95,3,3,3
1756,B16-X36,34.72,0.706,3,3,3
1757,B16-X36,34.1,0.646,3,3,3
1758,B16-X36,33.9,0.654,3,3,3
1759,B16-X36,33.49,0.276,3,3,3
1760,B16-X36,33.75,0.332,3,3,3
1761,B16-X36,34.02,0.38,3,3,3
1762,B16-X36,34.36,0.0,3,3,3
1763,B16-X36,34.36,0.0,3,3,3
