序号,转换后JH,JX,Dogleg Severity,status,origin_status_predict,status_predict
7326,BX698,16.3,1.32,1,1,1
7327,BX698,16.7,2.87,1,1,1
7328,BX698,16.48,3.38,1,1,1
7329,BX698,17.23,3.1,1,1,1
7330,BX698,18.06,4.82,1,1,1
7331,BX698,19.07,3.57,1,1,1
7332,BX698,20.21,2.61,1,1,1
7333,BX698,21.01,1.64,1,1,1
7334,BX698,22.28,0.151,1,1,1
7335,BX698,22.19,0.754,2,1,1
7336,BX698,22.06,1.71,2,1,1
7337,BX698,21.67,0.605,2,2,2
7338,BX698,21.93,1.33,2,2,2
7339,BX698,23.2,0.319,2,1,2
7340,BX698,23.33,0.502,2,2,2
7341,BX698,23.29,0.835,2,2,2
7342,BX698,23.6,0.5,2,2,2
7343,BX698,24.08,0.514,2,2,2
7344,BX698,24.48,0.404,2,2,2
7345,BX698,24.87,0.221,2,2,2
7346,BX698,24.7,0.507,2,2,2
7347,BX698,25.18,0.699,2,2,2
7348,BX698,25.8,0.104,2,2,2
7349,BX698,25.71,0.443,2,2,2
7350,BX698,26.1,0.589,2,1,2
7351,BX698,26.67,0.542,2,1,2
7352,BX698,27.16,0.496,2,1,2
7353,BX698,27.3,0.0962,2,1,2
7354,BX698,27.29,0.193,2,2,2
7355,BX698,27.47,0.512,2,2,2
7356,BX698,26.98,0.391,2,2,2
7357,BX698,26.63,0.31,2,2,2
7358,BX698,26.76,0.44,2,2,2
7359,BX698,26.98,0.549,2,2,2
7360,BX698,27.5,0.449,2,2,2
7361,BX698,27.07,0.28,2,2,2
7362,BX698,27.25,0.589,2,2,2
7363,BX698,27.77,0.217,2,2,2
7364,BX698,27.86,0.195,2,2,2
7365,BX698,28.04,0.412,2,2,2
7366,BX698,27.69,0.0969,2,2,2
7367,BX698,27.69,0.201,2,2,2
7368,BX698,27.8,0.531,2,2,2
7369,BX698,28.3,0.301,2,2,2
7370,BX698,28.08,0.157,2,2,2
7371,BX698,28.13,0.973,2,2,2
7372,BX698,27.25,0.581,2,2,2
7373,BX698,27.33,0.594,2,2,2
7374,BX698,26.76,0.667,2,2,2
7375,BX698,27.33,1.46,2,2,2
7376,BX698,28.61,0.82,2,2,2
7377,BX698,29.36,0.275,2,2,2
7378,BX698,29.58,0.204,2,2,2
7379,BX698,29.75,0.358,2,2,2
7380,BX698,30.06,0.279,2,2,2
7381,BX698,29.88,0.165,2,2,2
7382,BX698,29.93,0.517,2,2,2
7383,BX698,30.28,0.0942,2,2,2
7384,BX698,30.19,0.297,2,2,2
7385,BX698,30.39,0.385,2,2,2
7386,BX698,30.7,0.416,2,2,2
7387,BX698,30.3,0.107,2,2,2
7388,BX698,30.21,0.304,2,2,2
7389,BX698,30.5,0.57,2,2,2
7390,BX698,30.01,0.74,2,2,2
7391,BX698,29.36,0.316,2,2,2
7392,BX698,29.18,0.551,2,2,2
7393,BX698,29.71,0.208,2,2,2
7394,BX698,29.88,0.548,2,2,2
7395,BX698,29.36,0.401,2,2,2
7396,BX698,29.0,0.505,2,2,2
7397,BX698,28.56,0.755,2,2,2
7398,BX698,27.86,1.46,2,2,2
7399,BX698,28.65,0.988,2,2,2
7400,BX698,27.82,0.235,2,2,2
7401,BX698,27.91,0.715,2,2,2
7402,BX698,27.6,0.691,2,2,2
7403,BX698,27.11,1.11,2,2,2
7404,BX698,27.82,1.12,2,2,2
7405,BX698,28.13,0.835,2,2,2
7406,BX698,27.33,0.461,2,2,2
7407,BX698,27.33,1.06,2,2,2
7408,BX698,28.17,0.626,2,2,2
7409,BX698,27.64,1.3,2,2,2
7410,BX698,26.54,1.02,2,3,2
7411,BX698,27.45,1.27,2,2,2
7412,BX698,27.64,0.264,2,2,2
7413,BX698,27.86,1.51,2,2,2
7414,BX698,26.94,0.702,2,2,2
7415,BX698,26.5,0.708,2,3,2
7416,BX698,26.0,0.956,2,3,2
7417,BX698,25.1,0.642,2,3,2
7418,BX698,25.0,1.25,2,3,2
7419,BX698,25.4,1.68,2,3,2
7420,BX698,26.89,1.06,2,2,2
7421,BX698,26.5,0.438,2,2,2
7422,BX698,26.24,0.25,2,2,2
7423,BX698,26.1,0.651,2,2,2
7424,BX698,25.49,0.73,2,2,2
7425,BX698,25.14,0.73,2,2,2
7426,BX698,25.1,1.63,2,2,2
7427,BX698,26.6,0.864,2,2,2
7428,BX698,26.26,0.314,2,2,2
7429,BX698,25.97,0.681,2,2,2
7430,BX698,25.41,0.562,2,2,2
7431,BX698,25.09,0.562,2,2,2
7432,BX698,24.96,0.649,2,2,2
7433,BX698,24.61,0.794,2,2,2
7434,BX698,24.08,0.695,2,2,2
7435,BX698,23.91,0.345,2,2,2
7436,BX698,23.69,0.519,2,2,2
7437,BX698,23.96,0.0,2,2,2
7438,BX698,23.96,0.23,2,2,2
7439,BX698,23.78,0.0,2,2,2
7440,BX698,23.78,0.0,2,2,2
